P0,Q0,A2
P1,Q0,A2
P2,Q0,A2
P3,Q0,A2
P4,Q0,A2
P5,Q0,A2
P6,Q0,A2
P7,Q0,A2
P8,Q0,A2
P0,Q1,A2
P1,Q1,A2
P2,Q1,A2
P3,Q1,A2
P4,Q1,A2
P5,Q1,A2
P6,Q1,A2
P7,Q1,A2
P8,Q1,A2
P0,Q2,A2
P1,Q2,A2
P2,Q2,A2
P3,Q2,A2
P4,Q2,A2
P5,Q2,A2
P6,Q2,A2
P7,Q2,A2
P8,Q2,A2
P0,Q3,A2
P1,Q3,A2
P2,Q3,A2
P3,Q3,A2
P4,Q3,A2
P5,Q3,A2
P6,Q3,A2
P7,Q3,A2
P8,Q3,A2
P0,Q4,A2
P1,Q4,A2
P2,Q4,A2
P3,Q4,A2
P4,Q4,A2
P5,Q4,A2
P6,Q4,A2
P7,Q4,A2
P8,Q4,A2
P0,Q5,A2
P1,Q5,A2
P2,Q5,A2
P3,Q5,A2
P4,Q5,A2
P5,Q5,A2
P6,Q5,A2
P7,Q5,A2
P8,Q5,A2
P0,Q6,A2
P1,Q6,A2
P2,Q6,A2
P3,Q6,A2
P4,Q6,A2
P5,Q6,A2
P6,Q6,A2
P7,Q6,A2
P8,Q6,A2
P0,Q7,A1
P1,Q7,A2
P2,Q7,A1
P3,Q7,A1
P4,Q7,A1
P5,Q7,A1
P6,Q7,A1
P7,Q7,A2
P8,Q7,A1
P0,Q8,A2
P1,Q8,A2
P2,Q8,A2
P3,Q8,A2
P4,Q8,A2
P5,Q8,A2
P6,Q8,A2
P7,Q8,A2
P8,Q8,A0
P0,Q9,A2
P1,Q9,A2
P2,Q9,A2
P3,Q9,A2
P4,Q9,A2
P5,Q9,A2
P6,Q9,A2
P7,Q9,A2
P8,Q9,A2
P0,Q10,A2
P1,Q10,A2
P2,Q10,A2
P3,Q10,A2
P4,Q10,A2
P5,Q10,A2
P6,Q10,A2
P7,Q10,A2
P8,Q10,A2
P0,Q11,A2
P1,Q11,A2
P2,Q11,A2
P3,Q11,A2
P4,Q11,A2
P5,Q11,A2
P6,Q11,A2
P7,Q11,A2
P8,Q11,A2
P0,Q12,A2
P1,Q12,A2
P2,Q12,A2
P3,Q12,A2
P4,Q12,A2
P5,Q12,A2
P6,Q12,A2
P7,Q12,A2
P8,Q12,A2
P0,Q13,A2
P1,Q13,A2
P2,Q13,A2
P3,Q13,A2
P4,Q13,A2
P5,Q13,A2
P6,Q13,A2
P7,Q13,A2
P8,Q13,A2
P0,Q14,A2
P1,Q14,A2
P2,Q14,A2
P3,Q14,A2
P4,Q14,A2
P5,Q14,A2
P6,Q14,A2
P7,Q14,A2
P8,Q14,A2
P0,Q15,A2
P1,Q15,A2
P2,Q15,A2
P3,Q15,A2
P4,Q15,A2
P5,Q15,A2
P6,Q15,A2
P7,Q15,A2
P8,Q15,A2
P0,Q16,A2
P1,Q16,A0
P2,Q16,A2
P3,Q16,A2
P4,Q16,A0
P5,Q16,A0
P6,Q16,A2
P7,Q16,A2
P8,Q16,A2
P0,Q17,A2
P1,Q17,A2
P2,Q17,A2
P3,Q17,A2
P4,Q17,A2
P5,Q17,A2
P6,Q17,A2
P7,Q17,A2
P8,Q17,A2
P0,Q18,A2
P1,Q18,A2
P2,Q18,A2
P3,Q18,A2
P4,Q18,A2
P5,Q18,A2
P6,Q18,A2
P7,Q18,A2
P8,Q18,A2
P0,Q19,A2
P1,Q19,A2
P2,Q19,A2
P3,Q19,A2
P4,Q19,A2
P5,Q19,A2
P6,Q19,A2
P7,Q19,A2
P8,Q19,A2
P0,Q20,A2
P1,Q20,A2
P2,Q20,A2
P3,Q20,A2
P4,Q20,A2
P5,Q20,A2
P6,Q20,A2
P7,Q20,A2
P8,Q20,A2
P0,Q21,A2
P1,Q21,A2
P2,Q21,A2
P3,Q21,A2
P4,Q21,A2
P5,Q21,A2
P6,Q21,A2
P7,Q21,A2
P8,Q21,A2
P0,Q22,A2
P1,Q22,A2
P2,Q22,A2
P3,Q22,A2
P4,Q22,A2
P5,Q22,A2
P6,Q22,A2
P7,Q22,A2
P8,Q22,A2
P0,Q23,A2
P1,Q23,A2
P2,Q23,A2
P3,Q23,A2
P4,Q23,A2
P5,Q23,A2
P6,Q23,A2
P7,Q23,A2
P8,Q23,A2
P0,Q24,A2
P1,Q24,A2
P2,Q24,A2
P3,Q24,A2
P4,Q24,A2
P5,Q24,A2
P6,Q24,A2
P7,Q24,A2
P8,Q24,A2
P0,Q25,A2
P1,Q25,A2
P2,Q25,A2
P3,Q25,A2
P4,Q25,A2
P5,Q25,A2
P6,Q25,A2
P7,Q25,A2
P8,Q25,A2
P0,Q26,A2
P1,Q26,A2
P2,Q26,A2
P3,Q26,A2
P4,Q26,A2
P5,Q26,A2
P6,Q26,A2
P7,Q26,A2
P8,Q26,A2
P0,Q27,A2
P1,Q27,A2
P2,Q27,A2
P3,Q27,A2
P4,Q27,A2
P5,Q27,A2
P6,Q27,A2
P7,Q27,A2
P8,Q27,A2
P0,Q28,A2
P1,Q28,A2
P2,Q28,A2
P3,Q28,A2
P4,Q28,A2
P5,Q28,A2
P6,Q28,A2
P7,Q28,A2
P8,Q28,A2
P0,Q29,A2
P1,Q29,A2
P2,Q29,A2
P3,Q29,A2
P4,Q29,A2
P5,Q29,A2
P6,Q29,A2
P7,Q29,A2
P8,Q29,A2
P0,Q30,A2
P1,Q30,A2
P2,Q30,A2
P3,Q30,A2
P4,Q30,A2
P5,Q30,A2
P6,Q30,A2
P7,Q30,A2
P8,Q30,A2
P0,Q31,A2
P1,Q31,A2
P2,Q31,A2
P3,Q31,A2
P4,Q31,A2
P5,Q31,A2
P6,Q31,A2
P7,Q31,A2
P8,Q31,A2
P0,Q32,A2
P1,Q32,A2
P2,Q32,A2
P3,Q32,A2
P4,Q32,A2
P5,Q32,A2
P6,Q32,A2
P7,Q32,A2
P8,Q32,A2
P0,Q33,A2
P1,Q33,A2
P2,Q33,A2
P3,Q33,A2
P4,Q33,A2
P5,Q33,A2
P6,Q33,A2
P7,Q33,A2
P8,Q33,A2
P0,Q34,A2
P1,Q34,A2
P2,Q34,A2
P3,Q34,A2
P4,Q34,A2
P5,Q34,A2
P6,Q34,A2
P7,Q34,A2
P8,Q34,A2
P0,Q35,A2
P1,Q35,A2
P2,Q35,A2
P3,Q35,A2
P4,Q35,A2
P5,Q35,A2
P6,Q35,A2
P7,Q35,A2
P8,Q35,A2
P0,Q36,A2
P1,Q36,A2
P2,Q36,A2
P3,Q36,A2
P4,Q36,A2
P5,Q36,A2
P6,Q36,A2
P7,Q36,A2
P8,Q36,A2
P0,Q37,A2
P1,Q37,A2
P2,Q37,A2
P3,Q37,A2
P4,Q37,A2
P5,Q37,A2
P6,Q37,A2
P7,Q37,A2
P8,Q37,A2
P0,Q38,A2
P1,Q38,A2
P2,Q38,A2
P3,Q38,A2
P4,Q38,A2
P5,Q38,A2
P6,Q38,A2
P7,Q38,A2
P8,Q38,A1
P0,Q39,A2
P1,Q39,A2
P2,Q39,A2
P3,Q39,A2
P4,Q39,A2
P5,Q39,A2
P6,Q39,A2
P7,Q39,A2
P8,Q39,A2
P0,Q40,A2
P1,Q40,A2
P2,Q40,A2
P3,Q40,A2
P4,Q40,A2
P5,Q40,A2
P6,Q40,A2
P7,Q40,A2
P8,Q40,A2
P0,Q41,A2
