P0,Q0,A4
P1,Q0,A4
P2,Q0,A4
P3,Q0,A4
P4,Q0,A4
P5,Q0,A4
P6,Q0,A4
P7,Q0,A4
P0,Q1,A2
P1,Q1,A2
P2,Q1,A2
P3,Q1,A2
P4,Q1,A1
P5,Q1,A2
P6,Q1,A2
P7,Q1,A2
P0,Q2,A4
P1,Q2,A4
P2,Q2,A4
P3,Q2,A4
P4,Q2,A4
P5,Q2,A4
P6,Q2,A4
P7,Q2,A2
P0,Q3,A3
P1,Q3,A2
P2,Q3,A4
P3,Q3,A2
P4,Q3,A1
P5,Q3,A4
P6,Q3,A4
P7,Q3,A2
P0,Q4,A4
P1,Q4,A4
P2,Q4,A4
P3,Q4,A4
P4,Q4,A3
P5,Q4,A4
P6,Q4,A4
P7,Q4,A4
P0,Q5,A1
P1,Q5,A1
P2,Q5,A1
P3,Q5,A1
P4,Q5,A2
P5,Q5,A1
P6,Q5,A3
P7,Q5,A1
P0,Q6,A4
P1,Q6,A4
P2,Q6,A4
P3,Q6,A4
P4,Q6,A4
P5,Q6,A4
P6,Q6,A4
P7,Q6,A4
P0,Q7,A2
P1,Q7,A2
P2,Q7,A2
P3,Q7,A2
P4,Q7,A4
P5,Q7,A2
P6,Q7,A4
P7,Q7,A2
P0,Q8,A2
P1,Q8,A3
P2,Q8,A2
P3,Q8,A2
P4,Q8,A2
P5,Q8,A2
P6,Q8,A3
P7,Q8,A2
P0,Q9,A1
P1,Q9,A1
P2,Q9,A2
P3,Q9,A2
P4,Q9,A1
P5,Q9,A3
P6,Q9,A2
P7,Q9,A1
P0,Q10,A4
P1,Q10,A4
P2,Q10,A4
P3,Q10,A2
P4,Q10,A4
P5,Q10,A4
P6,Q10,A4
P7,Q10,A2
P0,Q11,A1
P1,Q11,A1
P2,Q11,A1
P3,Q11,A1
P4,Q11,A2
P5,Q11,A1
P6,Q11,A1
P7,Q11,A2
P0,Q12,A1
P1,Q12,A3
P2,Q12,A1
P3,Q12,A1
P4,Q12,A1
P5,Q12,A1
P6,Q12,A2
P7,Q12,A1
P0,Q13,A3
P1,Q13,A2
P2,Q13,A3
P3,Q13,A3
P4,Q13,A2
P5,Q13,A3
P6,Q13,A3
P7,Q13,A4
P0,Q14,A1
P1,Q14,A1
P2,Q14,A1
P3,Q14,A1
P4,Q14,A1
P5,Q14,A1
P6,Q14,A1
P7,Q14,A2
P0,Q15,A2
P1,Q15,A2
P2,Q15,A2
P3,Q15,A2
P4,Q15,A4
P5,Q15,A4
P6,Q15,A4
P7,Q15,A2
P0,Q16,A2
P1,Q16,A2
P2,Q16,A3
P3,Q16,A2
P4,Q16,A3
P5,Q16,A2
P6,Q16,A3
P7,Q16,A4
P0,Q17,A3
P1,Q17,A3
P2,Q17,A2
P3,Q17,A3
P4,Q17,A2
P5,Q17,A3
P6,Q17,A2
P7,Q17,A4
P0,Q18,A3
P1,Q18,A3
P2,Q18,A3
P3,Q18,A3
P4,Q18,A3
P5,Q18,A3
P6,Q18,A3
P7,Q18,A4
P0,Q19,A2
P1,Q19,A2
P2,Q19,A2
P3,Q19,A2
P4,Q19,A2
P5,Q19,A2
P6,Q19,A2
P7,Q19,A2
P0,Q20,A3
P1,Q20,A4
P2,Q20,A3
P3,Q20,A3
P4,Q20,A2
P5,Q20,A3
P6,Q20,A3
P7,Q20,A4
P0,Q21,A4
P1,Q21,A4
P2,Q21,A4
P3,Q21,A4
P4,Q21,A4
P5,Q21,A4
P6,Q21,A4
P7,Q21,A4
P0,Q22,A4
P1,Q22,A4
P2,Q22,A4
P3,Q22,A4
P4,Q22,A4
P5,Q22,A4
P6,Q22,A4
P7,Q22,A4
P0,Q23,A2
P1,Q23,A2
P2,Q23,A4
P3,Q23,A3
P4,Q23,A4
P5,Q23,A2
P6,Q23,A2
P7,Q23,A2
P0,Q24,A3
P1,Q24,A3
P2,Q24,A2
P3,Q24,A2
P4,Q24,A2
P5,Q24,A3
P6,Q24,A3
P7,Q24,A4
P0,Q25,A4
P1,Q25,A3
P2,Q25,A2
P3,Q25,A2
P4,Q25,A2
P5,Q25,A4
P6,Q25,A2
P7,Q25,A2
P0,Q26,A4
P1,Q26,A4
P2,Q26,A2
P3,Q26,A4
P4,Q26,A4
P5,Q26,A4
P6,Q26,A3
P7,Q26,A2
P0,Q27,A4
P1,Q27,A4
P2,Q27,A4
P3,Q27,A4
P4,Q27,A1
P5,Q27,A4
P6,Q27,A4
P7,Q27,A4
P0,Q28,A2
P1,Q28,A2
P2,Q28,A2
P3,Q28,A2
P4,Q28,A1
P5,Q28,A2
P6,Q28,A1
P7,Q28,A2
P0,Q29,A1
P1,Q29,A1
P2,Q29,A2
P3,Q29,A1
P4,Q29,A2
P5,Q29,A1
P6,Q29,A2
P7,Q29,A2
P0,Q30,A4
P1,Q30,A4
P2,Q30,A4
P3,Q30,A4
P4,Q30,A4
P5,Q30,A4
P6,Q30,A4
P7,Q30,A4
P0,Q31,A4
P1,Q31,A4
P2,Q31,A4
P3,Q31,A4
P4,Q31,A4
P5,Q31,A3
P6,Q31,A1
P7,Q31,A1
P0,Q32,A2
P1,Q32,A2
P2,Q32,A2
P3,Q32,A2
P4,Q32,A2
P5,Q32,A2
P6,Q32,A3
P7,Q32,A4
P0,Q33,A2
P1,Q33,A2
P2,Q33,A4
P3,Q33,A2
P4,Q33,A1
P5,Q33,A4
P6,Q33,A3
P7,Q33,A2
P0,Q34,A3
P1,Q34,A3
P2,Q34,A3
P3,Q34,A2
P4,Q34,A2
P5,Q34,A3
P6,Q34,A2
P7,Q34,A2
P0,Q35,A2
P1,Q35,A3
P2,Q35,A4
P3,Q35,A4
P4,Q35,A2
P5,Q35,A3
P6,Q35,A1
P7,Q35,A2
P0,Q36,A2
P1,Q36,A2
P2,Q36,A1
P3,Q36,A2
P4,Q36,A1
P5,Q36,A2
P6,Q36,A1
P7,Q36,A1
P0,Q37,A4
P1,Q37,A4
P2,Q37,A4
P3,Q37,A4
P4,Q37,A4
P5,Q37,A4
P6,Q37,A4
P7,Q37,A2
P0,Q38,A2
P1,Q38,A3
P2,Q38,A2
P3,Q38,A1
P4,Q38,A1
P5,Q38,A3
P6,Q38,A1
P7,Q38,A2
P0,Q39,A2
P1,Q39,A2
P2,Q39,A2
P3,Q39,A2
P4,Q39,A3
P5,Q39,A2
P6,Q39,A3
P7,Q39,A2
P0,Q40,A2
P1,Q40,A2
P2,Q40,A2
P3,Q40,A2
P4,Q40,A2
P5,Q40,A2
P6,Q40,A2
P7,Q40,A2
P0,Q41,A1
P1,Q41,A1
P2,Q41,A1
P3,Q41,A1
P4,Q41,A1
P5,Q41,A1
P6,Q41,A1
P7,Q41,A1
P0,Q42,A1
P1,Q42,A1
P2,Q42,A1
P3,Q42,A1
P4,Q42,A1
P5,Q42,A1
P6,Q42,A1
P7,Q42,A1
P0,Q43,A2
P1,Q43,A2
P2,Q43,A2
P3,Q43,A2
P4,Q43,A1
P5,Q43,A2
P6,Q43,A1
P7,Q43,A2
P0,Q44,A1
P1,Q44,A1
P2,Q44,A1
P3,Q44,A2
P4,Q44,A2
P5,Q44,A1
P6,Q44,A1
P7,Q44,A2
P0,Q45,A2
P1,Q45,A2
P2,Q45,A4
P3,Q45,A4
P4,Q45,A1
P5,Q45,A2
P6,Q45,A4
P7,Q45,A4
P0,Q46,A4
P1,Q46,A4
P2,Q46,A1
P3,Q46,A1
P4,Q46,A4
P5,Q46,A4
P6,Q46,A1
P7,Q46,A4
P0,Q47,A2
P1,Q47,A2
P2,Q47,A4
P3,Q47,A2
P4,Q47,A4
P5,Q47,A2
P6,Q47,A4
P7,Q47,A1
P0,Q48,A2
P1,Q48,A2
P2,Q48,A1
P3,Q48,A2
P4,Q48,A1
P5,Q48,A2
P6,Q48,A1
P7,Q48,A4
P0,Q49,A3
P1,Q49,A3
P2,Q49,A4
P3,Q49,A4
P4,Q49,A4
P5,Q49,A4
P6,Q49,A4
P7,Q49,A2
P0,Q50,A3
P1,Q50,A3
P2,Q50,A3
P3,Q50,A3
P4,Q50,A3
P5,Q50,A3
P6,Q50,A3
P7,Q50,A4
P0,Q51,A1
P1,Q51,A1
P2,Q51,A2
P3,Q51,A1
P4,Q51,A1
P5,Q51,A1
P6,Q51,A2
P7,Q51,A2
P0,Q52,A4
P1,Q52,A4
P2,Q52,A4
P3,Q52,A4
P4,Q52,A2
P5,Q52,A4
P6,Q52,A4
P7,Q52,A4
P0,Q53,A3
P1,Q53,A3
P2,Q53,A3
P3,Q53,A3
P4,Q53,A2
P5,Q53,A3
P6,Q53,A3
P7,Q53,A2
P0,Q54,A2
P1,Q54,A2
P2,Q54,A2
P3,Q54,A2
P4,Q54,A1
P5,Q54,A2
P6,Q54,A1
P7,Q54,A1
P0,Q55,A1
P1,Q55,A1
P2,Q55,A1
P3,Q55,A1
P4,Q55,A2
P5,Q55,A1
P6,Q55,A2
P7,Q55,A2
P0,Q56,A1
P1,Q56,A1
P2,Q56,A1
P3,Q56,A1
P4,Q56,A1
P5,Q56,A1
P6,Q56,A1
P7,Q56,A1
P0,Q57,A3
P1,Q57,A3
P2,Q57,A2
P3,Q57,A2
P4,Q57,A3
P5,Q57,A3
P6,Q57,A1
P7,Q57,A2
P0,Q58,A4
P1,Q58,A4
P2,Q58,A4
P3,Q58,A4
P4,Q58,A4
P5,Q58,A4
P6,Q58,A4
P7,Q58,A4
P0,Q59,A0
P1,Q59,A0
P2,Q59,A1
P3,Q59,A0
P4,Q59,A1
P5,Q59,A0
P6,Q59,A4
P7,Q59,A2
P0,Q60,A1
P1,Q60,A1
P2,Q60,A4
P3,Q60,A4
P4,Q60,A4
P5,Q60,A1
P6,Q60,A1
P7,Q60,A2
P0,Q61,A4
P1,Q61,A4
P2,Q61,A4
P3,Q61,A1
P4,Q61,A4
P5,Q61,A3
P6,Q61,A3
P7,Q61,A4
P0,Q62,A3
P1,Q62,A3
P2,Q62,A3
P3,Q62,A3
P4,Q62,A2
P5,Q62,A3
P6,Q62,A2
P7,Q62,A2
P0,Q63,A3
P1,Q63,A3
P2,Q63,A3
P3,Q63,A3
P4,Q63,A3
P5,Q63,A3
P6,Q63,A2
P7,Q63,A2
P0,Q64,A3
P1,Q64,A3
P2,Q64,A3
P3,Q64,A3
P4,Q64,A3
P5,Q64,A3
P6,Q64,A2
P7,Q64,A1
P0,Q65,A2
P1,Q65,A1
P2,Q65,A2
P3,Q65,A1
P4,Q65,A2
P5,Q65,A1
P6,Q65,A1
P7,Q65,A2
P0,Q66,A4
P1,Q66,A4
P2,Q66,A4
P3,Q66,A4
P4,Q66,A4
P5,Q66,A4
P6,Q66,A4
P7,Q66,A2
P0,Q67,A4
P1,Q67,A4
P2,Q67,A4
P3,Q67,A4
P4,Q67,A2
P5,Q67,A2
P6,Q67,A4
P7,Q67,A2
P0,Q68,A1
P1,Q68,A1
P2,Q68,A1
P3,Q68,A1
P4,Q68,A1
P5,Q68,A1
P6,Q68,A1
P7,Q68,A4
P0,Q69,A3
P1,Q69,A3
P2,Q69,A3
P3,Q69,A3
P4,Q69,A2
P5,Q69,A3
P6,Q69,A3
P7,Q69,A1
P0,Q70,A4
P1,Q70,A4
P2,Q70,A4
P3,Q70,A4
P4,Q70,A4
P5,Q70,A3
P6,Q70,A1
P7,Q70,A4
P0,Q71,A1
P1,Q71,A1
P2,Q71,A2
P3,Q71,A1
P4,Q71,A4
P5,Q71,A1
P6,Q71,A1
P7,Q71,A2
P0,Q72,A2
P1,Q72,A2
P2,Q72,A2
P3,Q72,A2
P4,Q72,A2
P5,Q72,A2
P6,Q72,A1
P7,Q72,A2
P0,Q73,A2
P1,Q73,A2
P2,Q73,A2
P3,Q73,A2
P4,Q73,A1
P5,Q73,A2
P6,Q73,A2
P7,Q73,A2
P0,Q74,A1
P1,Q74,A1
P2,Q74,A2
P3,Q74,A2
P4,Q74,A2
P5,Q74,A2
P6,Q74,A2
P7,Q74,A1
P0,Q75,A2
P1,Q75,A2
P2,Q75,A2
P3,Q75,A2
P4,Q75,A2
P5,Q75,A3
P6,Q75,A2
P7,Q75,A2
P0,Q76,A4
P1,Q76,A4
P2,Q76,A4
P3,Q76,A4
P4,Q76,A4
P5,Q76,A4
P6,Q76,A4
P7,Q76,A4
P0,Q77,A3
P1,Q77,A3
P2,Q77,A2
P3,Q77,A2
P4,Q77,A2
P5,Q77,A3
P6,Q77,A2
P7,Q77,A2
P0,Q78,A4
P1,Q78,A4
P2,Q78,A4
P3,Q78,A4
P4,Q78,A4
P5,Q78,A4
P6,Q78,A4
P7,Q78,A2
P0,Q79,A2
P1,Q79,A2
P2,Q79,A2
P3,Q79,A2
P4,Q79,A2
P5,Q79,A2
P6,Q79,A2
P7,Q79,A4
P0,Q80,A2
P1,Q80,A2
P2,Q80,A2
P3,Q80,A2
P4,Q80,A1
P5,Q80,A2
P6,Q80,A1
P7,Q80,A1
P0,Q81,A1
P1,Q81,A1
P2,Q81,A4
P3,Q81,A1
P4,Q81,A4
P5,Q81,A1
P6,Q81,A2
P7,Q81,A1
P0,Q82,A4
P1,Q82,A4
P2,Q82,A4
P3,Q82,A4
P4,Q82,A3
P5,Q82,A4
P6,Q82,A2
P7,Q82,A2
P0,Q83,A4
P1,Q83,A2
P2,Q83,A4
P3,Q83,A4
P4,Q83,A4
P5,Q83,A2
P6,Q83,A2
P7,Q83,A2
P0,Q84,A2
P1,Q84,A2
P2,Q84,A2
P3,Q84,A2
P4,Q84,A3
P5,Q84,A2
P6,Q84,A2
P7,Q84,A2
P0,Q85,A4
P1,Q85,A4
P2,Q85,A4
P3,Q85,A4
P4,Q85,A4
P5,Q85,A4
P6,Q85,A4
P7,Q85,A2
P0,Q86,A4
P1,Q86,A4
P2,Q86,A4
P3,Q86,A4
P4,Q86,A4
P5,Q86,A4
P6,Q86,A4
P7,Q86,A4
P0,Q87,A2
P1,Q87,A2
P2,Q87,A2
P3,Q87,A2
P4,Q87,A2
P5,Q87,A2
P6,Q87,A2
P7,Q87,A2
P0,Q88,A4
P1,Q88,A4
P2,Q88,A4
P3,Q88,A4
P4,Q88,A4
P5,Q88,A4
P6,Q88,A4
P7,Q88,A2
P0,Q89,A4
P1,Q89,A4
P2,Q89,A4
P3,Q89,A4
P4,Q89,A1
P5,Q89,A1
P6,Q89,A2
P7,Q89,A4
P0,Q90,A2
P1,Q90,A2
P2,Q90,A2
P3,Q90,A2
P4,Q90,A3
P5,Q90,A2
P6,Q90,A2
P7,Q90,A2
P0,Q91,A2
P1,Q91,A2
P2,Q91,A2
P3,Q91,A2
P4,Q91,A2
P5,Q91,A2
P6,Q91,A1
P7,Q91,A2
P0,Q92,A4
P1,Q92,A4
P2,Q92,A4
P3,Q92,A4
P4,Q92,A4
P5,Q92,A4
P6,Q92,A4
P7,Q92,A4
P0,Q93,A0
P1,Q93,A0
P2,Q93,A1
P3,Q93,A0
P4,Q93,A1
P5,Q93,A0
P6,Q93,A4
P7,Q93,A2
P0,Q94,A1
P1,Q94,A1
P2,Q94,A1
P3,Q94,A1
P4,Q94,A1
P5,Q94,A1
P6,Q94,A1
P7,Q94,A2
P0,Q95,A1
P1,Q95,A1
P2,Q95,A1
P3,Q95,A1
P4,Q95,A2
P5,Q95,A1
P6,Q95,A2
P7,Q95,A2
P0,Q96,A3
P1,Q96,A4
P2,Q96,A2
P3,Q96,A4
P4,Q96,A2
P5,Q96,A3
P6,Q96,A3
P7,Q96,A4
P0,Q97,A2
P1,Q97,A2
P2,Q97,A4
P3,Q97,A4
P4,Q97,A1
P5,Q97,A2
P6,Q97,A4
P7,Q97,A2
P0,Q98,A1
P1,Q98,A1
P2,Q98,A2
P3,Q98,A1
P4,Q98,A1
P5,Q98,A1
P6,Q98,A2
P7,Q98,A2
P0,Q99,A1
P1,Q99,A2
P2,Q99,A2
P3,Q99,A1
P4,Q99,A2
P5,Q99,A1
P6,Q99,A2
P7,Q99,A4
P0,Q100,A3
P1,Q100,A3
P2,Q100,A1
P3,Q100,A3
P4,Q100,A1
P5,Q100,A3
P6,Q100,A1
P7,Q100,A3
P0,Q101,A1
P1,Q101,A1
P2,Q101,A1
P3,Q101,A1
P4,Q101,A1
P5,Q101,A1
P6,Q101,A1
P7,Q101,A1
P0,Q102,A3
P1,Q102,A2
P2,Q102,A2
P3,Q102,A2
P4,Q102,A1
P5,Q102,A2
P6,Q102,A2
P7,Q102,A2
P0,Q103,A1
P1,Q103,A1
P2,Q103,A1
P3,Q103,A1
P4,Q103,A1
P5,Q103,A1
P6,Q103,A2
P7,Q103,A2
P0,Q104,A4
P1,Q104,A4
P2,Q104,A4
P3,Q104,A4
P4,Q104,A4
P5,Q104,A4
P6,Q104,A4
P7,Q104,A4
P0,Q105,A1
