P0,Q0,A245
P1,Q0,A245
P2,Q0,A245
P3,Q0,A245
P4,Q0,A245
P0,Q1,A551
P1,Q1,A748
P2,Q1,A629
P3,Q1,A680
P4,Q1,A629
P0,Q2,A114
P1,Q2,A114
P2,Q2,A114
P3,Q2,A114
P4,Q2,A52
P0,Q3,A775
P1,Q3,A775
P2,Q3,A775
P3,Q3,A775
P4,Q3,A775
P0,Q4,A490
P1,Q4,A490
P2,Q4,A490
P3,Q4,A490
P4,Q4,A490
P0,Q5,A538
P1,Q5,A538
P2,Q5,A538
P3,Q5,A538
P4,Q5,A538
P0,Q6,A321
P1,Q6,A321
P2,Q6,A321
P3,Q6,A321
P4,Q6,A321
P0,Q7,A582
P1,Q7,A943
P2,Q7,A943
P3,Q7,A582
P4,Q7,A582
P0,Q8,A65
P1,Q8,A65
P2,Q8,A65
P3,Q8,A65
P4,Q8,A65
P0,Q9,A561
P1,Q9,A561
P2,Q9,A561
P3,Q9,A561
P4,Q9,A561
P0,Q10,A976
P1,Q10,A976
P2,Q10,A978
P3,Q10,A976
P4,Q10,A976
P0,Q11,A696
P1,Q11,A696
P2,Q11,A696
P3,Q11,A696
P4,Q11,A696
P0,Q12,A17
P1,Q12,A17
P2,Q12,A17
P3,Q12,A17
P4,Q12,A17
P0,Q13,A311
P1,Q13,A311
P2,Q13,A311
P3,Q13,A311
P4,Q13,A311
P0,Q14,A848
P1,Q14,A848
P2,Q14,A848
P3,Q14,A848
P4,Q14,A482
P0,Q15,A585
P1,Q15,A585
P2,Q15,A585
P3,Q15,A585
P4,Q15,A585
P0,Q16,A302
P1,Q16,A302
P2,Q16,A302
P3,Q16,A302
P4,Q16,A302
P0,Q17,A338
P1,Q17,A338
P2,Q17,A338
P3,Q17,A338
P4,Q17,A338
P0,Q18,A474
P1,Q18,A474
P2,Q18,A474
P3,Q18,A474
P4,Q18,A474
P0,Q19,A452
P1,Q19,A452
P2,Q19,A452
P3,Q19,A452
P4,Q19,A452
P0,Q20,A449
P1,Q20,A449
P2,Q20,A449
P3,Q20,A449
P4,Q20,A449
P0,Q21,A668
P1,Q21,A668
P2,Q21,A668
P3,Q21,A668
P4,Q21,A668
P0,Q22,A7
P1,Q22,A7
P2,Q22,A86
P3,Q22,A86
P4,Q22,A86
P0,Q23,A342
P1,Q23,A342
P2,Q23,A342
P3,Q23,A342
P4,Q23,A342
P0,Q24,A80
P1,Q24,A80
P2,Q24,A80
P3,Q24,A80
P4,Q24,A80
P0,Q25,A289
P1,Q25,A289
P2,Q25,A289
P3,Q25,A289
P4,Q25,A289
P0,Q26,A19
P1,Q26,A19
P2,Q26,A19
P3,Q26,A19
P4,Q26,A19
P0,Q27,A376
P1,Q27,A376
P2,Q27,A376
P3,Q27,A376
P4,Q27,A376
P0,Q28,A600
P1,Q28,A523
P2,Q28,A523
P3,Q28,A523
P4,Q28,A523
P0,Q29,A432
P1,Q29,A432
P2,Q29,A432
P3,Q29,A432
P4,Q29,A432
P0,Q30,A297
P1,Q30,A297
P2,Q30,A297
P3,Q30,A297
P4,Q30,A297
P0,Q31,A171
P1,Q31,A171
P2,Q31,A171
P3,Q31,A171
P4,Q31,A171
P0,Q32,A364
P1,Q32,A364
P2,Q32,A364
P3,Q32,A364
P4,Q32,A364
P0,Q33,A759
P1,Q33,A759
P2,Q33,A759
P3,Q33,A759
P4,Q33,A759
P0,Q34,A757
P1,Q34,A757
P2,Q34,A660
P3,Q34,A757
P4,Q34,A660
P0,Q35,A545
P1,Q35,A545
P2,Q35,A545
P3,Q35,A545
P4,Q35,A545
P0,Q36,A44
P1,Q36,A44
P2,Q36,A44
P3,Q36,A44
P4,Q36,A44
P0,Q37,A555
P1,Q37,A555
P2,Q37,A555
P3,Q37,A555
P4,Q37,A555
P0,Q38,A899
P1,Q38,A899
P2,Q38,A725
P3,Q38,A899
P4,Q38,A725
P0,Q39,A501
P1,Q39,A501
P2,Q39,A501
P3,Q39,A501
P4,Q39,A501
P0,Q40,A909
P1,Q40,A599
P2,Q40,A599
P3,Q40,A599
P4,Q40,A599
P0,Q41,A240
P1,Q41,A240
P2,Q41,A240
P3,Q41,A240
P4,Q41,A234
P0,Q42,A333
P1,Q42,A333
P2,Q42,A333
P3,Q42,A333
P4,Q42,A333
P0,Q43,A57
P1,Q43,A57
P2,Q43,A57
P3,Q43,A57
P4,Q43,A57
P0,Q44,A317
P1,Q44,A317
P2,Q44,A317
P3,Q44,A317
P4,Q44,A317
P0,Q45,A902
P1,Q45,A684
P2,Q45,A684
P3,Q45,A684
P4,Q45,A641
P0,Q46,A399
P1,Q46,A399
P2,Q46,A399
P3,Q46,A399
P4,Q46,A399
P0,Q47,A550
P1,Q47,A550
P2,Q47,A550
P3,Q47,A550
P4,Q47,A550
P0,Q48,A755
P1,Q48,A755
P2,Q48,A755
P3,Q48,A755
P4,Q48,A755
P0,Q49,A756
P1,Q49,A756
P2,Q49,A756
P3,Q49,A756
P4,Q49,A756
P0,Q50,A764
P1,Q50,A413
P2,Q50,A413
P3,Q50,A764
P4,Q50,A764
P0,Q51,A236
P1,Q51,A236
P2,Q51,A236
P3,Q51,A236
P4,Q51,A236
P0,Q52,A608
P1,Q52,A608
P2,Q52,A608
P3,Q52,A608
P4,Q52,A608
P0,Q53,A347
P1,Q53,A347
P2,Q53,A347
P3,Q53,A347
P4,Q53,A347
P0,Q54,A41
P1,Q54,A41
P2,Q54,A41
P3,Q54,A41
P4,Q54,A41
P0,Q55,A794
P1,Q55,A794
P2,Q55,A794
P3,Q55,A794
P4,Q55,A794
P0,Q56,A161
P1,Q56,A161
P2,Q56,A161
P3,Q56,A161
P4,Q56,A161
P0,Q57,A903
P1,Q57,A689
P2,Q57,A689
P3,Q57,A689
P4,Q57,A903
P0,Q58,A753
P1,Q58,A753
P2,Q58,A753
P3,Q58,A753
P4,Q58,A753
P0,Q59,A372
P1,Q59,A372
P2,Q59,A372
P3,Q59,A372
P4,Q59,A372
P0,Q60,A186
P1,Q60,A186
P2,Q60,A186
P3,Q60,A186
P4,Q60,A186
P0,Q61,A826
P1,Q61,A826
P2,Q61,A826
P3,Q61,A826
P4,Q61,A826
P0,Q62,A450
P1,Q62,A450
P2,Q62,A450
P3,Q62,A450
P4,Q62,A450
P0,Q63,A67
P1,Q63,A67
P2,Q63,A67
P3,Q63,A54
P4,Q63,A67
P0,Q64,A344
P1,Q64,A344
P2,Q64,A344
P3,Q64,A344
P4,Q64,A344
P0,Q65,A773
P1,Q65,A773
P2,Q65,A773
P3,Q65,A773
P4,Q65,A773
P0,Q66,A465
P1,Q66,A413
P2,Q66,A413
P3,Q66,A413
P4,Q66,A465
P0,Q67,A401
P1,Q67,A401
P2,Q67,A401
P3,Q67,A401
P4,Q67,A401
P0,Q68,A557
P1,Q68,A557
P2,Q68,A557
P3,Q68,A557
P4,Q68,A557
P0,Q69,A157
P1,Q69,A157
P2,Q69,A157
P3,Q69,A157
P4,Q69,A157
P0,Q70,A198
P1,Q70,A198
P2,Q70,A198
P3,Q70,A198
P4,Q70,A198
P0,Q71,A95
P1,Q71,A95
P2,Q71,A95
P3,Q71,A95
P4,Q71,A95
P0,Q72,A318
P1,Q72,A318
P2,Q72,A318
P3,Q72,A318
P4,Q72,A318
P0,Q73,A326
P1,Q73,A326
P2,Q73,A326
P3,Q73,A326
P4,Q73,A326
P0,Q74,A298
P1,Q74,A298
P2,Q74,A377
P3,Q74,A377
P4,Q74,A298
P0,Q75,A802
P1,Q75,A802
P2,Q75,A802
P3,Q75,A247
P4,Q75,A802
P0,Q76,A20
P1,Q76,A20
P2,Q76,A20
P3,Q76,A20
P4,Q76,A20
P0,Q77,A246
P1,Q77,A246
P2,Q77,A246
P3,Q77,A246
P4,Q77,A246
P0,Q78,A187
P1,Q78,A187
P2,Q78,A187
P3,Q78,A187
P4,Q78,A187
P0,Q79,A711
P1,Q79,A772
P2,Q79,A772
P3,Q79,A711
P4,Q79,A772
P0,Q80,A679
P1,Q80,A679
P2,Q80,A679
P3,Q80,A679
P4,Q80,A679
P0,Q81,A63
P1,Q81,A63
P2,Q81,A63
P3,Q81,A63
P4,Q81,A63
P0,Q82,A756
P1,Q82,A756
P2,Q82,A756
P3,Q82,A756
P4,Q82,A756
P0,Q83,A977
P1,Q83,A914
P2,Q83,A914
P3,Q83,A484
P4,Q83,A914
P0,Q84,A253
P1,Q84,A253
P2,Q84,A253
P3,Q84,A253
P4,Q84,A253
P0,Q85,A639
P1,Q85,A639
P2,Q85,A639
P3,Q85,A638
P4,Q85,A639
P0,Q86,A47
P1,Q86,A47
P2,Q86,A47
P3,Q86,A47
P4,Q86,A47
P0,Q87,A469
