P0,Q0,A0
P1,Q0,A0
P2,Q0,A0
P3,Q0,A0
P4,Q0,A0
P5,Q0,A0
P6,Q0,A0
P7,Q0,A0
P0,Q1,A0
P1,Q1,A0
P2,Q1,A0
P3,Q1,A0
P4,Q1,A0
P5,Q1,A0
P6,Q1,A0
P7,Q1,A0
P0,Q2,A0
P1,Q2,A0
P2,Q2,A3
P3,Q2,A0
P4,Q2,A0
P5,Q2,A0
P6,Q2,A0
P7,Q2,A0
P0,Q3,A0
P1,Q3,A0
P2,Q3,A3
P3,Q3,A0
P4,Q3,A0
P5,Q3,A0
P6,Q3,A0
P7,Q3,A0
P0,Q4,A0
P1,Q4,A0
P2,Q4,A3
P3,Q4,A0
P4,Q4,A0
P5,Q4,A0
P6,Q4,A0
P7,Q4,A0
P0,Q5,A0
P1,Q5,A0
P2,Q5,A0
P3,Q5,A0
P4,Q5,A0
P5,Q5,A0
P6,Q5,A0
P7,Q5,A0
P0,Q6,A0
P1,Q6,A0
P2,Q6,A0
P3,Q6,A0
P4,Q6,A0
P5,Q6,A0
P6,Q6,A0
P7,Q6,A3
P0,Q7,A0
P1,Q7,A0
P2,Q7,A3
P3,Q7,A0
P4,Q7,A1
P5,Q7,A0
P6,Q7,A1
P7,Q7,A0
P0,Q8,A0
P1,Q8,A0
P2,Q8,A4
P3,Q8,A0
P4,Q8,A0
P5,Q8,A0
P6,Q8,A0
P7,Q8,A0
P0,Q9,A0
P1,Q9,A0
P2,Q9,A1
P3,Q9,A0
P4,Q9,A1
P5,Q9,A0
P6,Q9,A0
P7,Q9,A0
P0,Q10,A0
P1,Q10,A0
P2,Q10,A4
P3,Q10,A0
P4,Q10,A4
P5,Q10,A0
P6,Q10,A0
P7,Q10,A0
P0,Q11,A0
P1,Q11,A0
P2,Q11,A3
P3,Q11,A0
P4,Q11,A3
P5,Q11,A0
P6,Q11,A0
P7,Q11,A0
P0,Q12,A0
P1,Q12,A0
P2,Q12,A3
P3,Q12,A0
P4,Q12,A0
P5,Q12,A0
P6,Q12,A0
P7,Q12,A0
P0,Q13,A0
P1,Q13,A0
P2,Q13,A3
P3,Q13,A0
P4,Q13,A0
P5,Q13,A0
P6,Q13,A0
P7,Q13,A0
P0,Q14,A0
P1,Q14,A0
P2,Q14,A3
P3,Q14,A3
P4,Q14,A3
P5,Q14,A0
P6,Q14,A0
P7,Q14,A0
P0,Q15,A0
P1,Q15,A0
P2,Q15,A0
P3,Q15,A0
P4,Q15,A0
P5,Q15,A0
P6,Q15,A0
P7,Q15,A0
P0,Q16,A0
P1,Q16,A0
P2,Q16,A3
P3,Q16,A0
P4,Q16,A6
P5,Q16,A0
P6,Q16,A0
P7,Q16,A0
P0,Q17,A0
P1,Q17,A0
P2,Q17,A0
P3,Q17,A0
P4,Q17,A0
P5,Q17,A0
P6,Q17,A0
P7,Q17,A0
P0,Q18,A0
P1,Q18,A0
P2,Q18,A3
P3,Q18,A0
P4,Q18,A0
P5,Q18,A0
P6,Q18,A3
P7,Q18,A3
P0,Q19,A0
P1,Q19,A0
P2,Q19,A3
P3,Q19,A0
P4,Q19,A0
P5,Q19,A0
P6,Q19,A0
P7,Q19,A0
P0,Q20,A0
P1,Q20,A0
P2,Q20,A3
P3,Q20,A0
P4,Q20,A0
P5,Q20,A0
P6,Q20,A0
P7,Q20,A0
P0,Q21,A0
P1,Q21,A0
P2,Q21,A3
P3,Q21,A0
P4,Q21,A0
P5,Q21,A0
P6,Q21,A0
P7,Q21,A0
P0,Q22,A0
P1,Q22,A0
P2,Q22,A0
P3,Q22,A0
P4,Q22,A0
